PacketNumber,Timestamp,Temperature,Pressure,AltitudePressure,Humidity,GPSFix,Latitude,Longitude,AltitudeGPS,SpeedKnots,Angle,ax,ay,az,gx,gy,gz,mx,my,mz,Magheading,yaw,roll,pitch,flightStage,RSSI
1702,779.8,29.7,947.0,580.7,40,1,50.48397,6.18182,556.0,0.180,159,-8.0964,-4.7214,0.3859,0.0550,0.0413,0.0241,-73.1913,25.4285,2.7446,217,332,97,60,1,-94
1703,780.2,29.4,946.7,584.0,39,1,50.48397,6.18182,556.0,0.180,159,-8.1023,-4.7249,0.3695,0.0521,0.0407,0.0254,-73.0006,26.0534,2.2256,217,332,97,60,1,-93
1704,780.6,29.7,947.1,580.1,37,1,50.48397,6.18182,556.0,0.180,159,-8.0834,-4.7297,0.3542,0.0520,0.0403,0.0226,-73.0933,25.9068,2.7127,217,333,97,60,1,-93
1705,781.1,29.4,946.7,583.9,39,1,50.48397,6.18182,556.0,0.180,159,-8.1224,-4.7557,0.3788,0.0513,0.0386,0.0244,-73.2922,26.0807,2.2237,217,333,97,60,1,-94
1706,781.5,29.8,947.2,579.6,41,1,50.48397,6.18182,556.0,0.160,159,-8.0952,-4.7344,0.3988,0.0526,0.0397,0.0255,-72.1796,25.8174,1.9369,217,333,97,60,1,-94
1707,782.0,29.4,946.6,584.2,39,1,50.48397,6.18182,556.0,0.160,159,-8.0916,-4.7403,0.3742,0.0514,0.0404,0.0248,-72.9602,26.0593,1.5620,218,333,97,60,1,-98
1708,782.4,29.9,947.3,578.3,40,1,50.48397,6.18182,556.0,0.040,159,-8.0881,-4.7474,0.3718,0.0518,0.0388,0.0230,-72.9516,25.8311,2.5665,217,333,97,60,1,-97
1709,782.9,29.7,947.1,580.4,39,1,50.48397,6.18182,556.0,0.040,159,-8.0987,-4.7214,0.3695,0.0518,0.0358,0.0222,-72.9925,25.8405,3.0088,217,333,97,60,1,-98
1710,783.3,29.8,947.2,579.6,39,1,50.48397,6.18182,556.0,0.130,159,-8.0940,-4.7344,0.3929,0.0521,0.0390,0.0247,-72.9671,26.2122,1.5315,217,333,97,60,1,-100
1711,783.7,29.7,947.1,580.3,39,1,50.48397,6.18182,556.0,0.130,159,-8.1070,-4.7545,0.3706,0.0542,0.0393,0.0273,-73.2745,26.4741,1.7493,217,333,97,60,1,-98
1712,784.2,29.8,947.1,580.4,40,1,50.48397,6.18182,556.0,0.130,159,-8.1212,-4.7202,0.3976,0.0522,0.0410,0.0215,-73.2943,26.3611,1.8679,217,333,97,60,1,-98
1713,784.6,29.7,947.1,580.6,37,1,50.48397,6.18182,556.0,0.190,159,-8.0916,-4.7190,0.3847,0.0542,0.0395,0.0258,-73.6422,25.6217,1.5754,217,333,97,60,1,-97
1714,785.1,29.5,946.7,583.6,40,1,50.48397,6.18182,556.0,0.190,159,-8.1189,-4.7462,0.3871,0.0482,0.0369,0.0255,-73.2204,26.0566,2.1948,217,333,97,60,1,-96
1715,785.5,29.7,947.1,580.5,38,1,50.48397,6.18182,556.0,0.390,159,-8.0928,-4.7308,0.3859,0.0531,0.0399,0.0222,-73.5219,26.1813,2.1185,217,333,96,60,1,-95
1716,786.0,29.5,946.7,583.6,39,1,50.48397,6.18182,556.0,0.390,159,-8.1768,-4.7143,0.4211,0.0513,0.0395,0.0237,-73.3545,25.9787,2.4895,216,333,96,60,1,-93
1717,786.4,29.8,947.1,580.3,41,1,50.48397,6.18182,556.0,0.240,159,-8.1224,-4.7261,0.3824,0.0531,0.0414,0.0209,-73.0902,25.9917,2.4910,217,334,97,60,1,-92
1718,786.8,29.5,946.7,583.7,40,1,50.48397,6.18182,556.0,0.240,159,-8.1129,-4.7297,0.3906,0.0551,0.0393,0.0248,-73.3442,25.9543,1.9734,217,334,96,60,1,-93
1719,787.3,29.8,947.1,580.2,39,1,50.48397,6.18182,556.0,0.240,159,-8.0751,-4.7285,0.3425,0.0522,0.0397,0.0237,-73.3686,26.0654,1.8103,216,334,96,60,1,-93
1720,787.7,29.5,946.7,584.0,39,1,50.48397,6.18182,556.0,0.270,159,-8.1141,-4.7249,0.3671,0.0540,0.0404,0.0247,-73.3209,26.0933,2.2087,216,334,96,59,1,-95
1721,788.2,29.8,947.1,580.4,41,1,50.48397,6.18182,556.0,0.270,159,-8.0869,-4.7225,0.4011,0.0518,0.0410,0.0230,-73.1002,26.0745,2.5346,216,334,96,59,1,-107
1722,788.6,29.5,946.7,583.9,39,1,50.48397,6.18182,556.0,0.190,159,-8.1792,-4.6989,0.3824,0.0517,0.0414,0.0271,-73.0476,26.3471,1.5892,216,334,96,60,1,-99
1723,789.1,29.8,947.1,580.3,40,1,50.48397,6.18182,556.0,0.190,159,-8.0774,-4.7534,0.3882,0.0555,0.0409,0.0255,-72.9095,26.4652,1.6040,216,334,96,59,1,-91
1724,789.5,29.5,946.7,584.0,39,1,50.48397,6.18182,556.0,0.150,159,-7.9426,-5.0958,0.4657,0.0631,0.0491,0.1410,-73.0795,26.0112,1.6353,217,334,96,60,1,-89
1725,789.9,29.8,947.1,580.7,39,1,50.48397,6.18182,556.0,0.150,159,-9.5340,-4.6088,0.6629,0.0417,0.1296,0.4369,-72.1515,25.6306,-1.6021,218,328,91,60,1,-94
1726,790.4,29.5,946.6,584.6,39,1,50.48397,6.18182,556.0,0.340,159,-7.6160,-5.2333,2.1853,-0.3803,-0.0600,0.1411,-66.8834,31.7404,-4.4556,209,324,80,59,1,-98
1727,790.8,29.9,947.1,580.0,38,1,50.48397,6.18182,556.0,0.340,159,-6.8315,-5.5129,0.7357,-0.6346,-0.5277,0.3368,-66.6522,37.5829,0.5103,174,349,83,45,1,-104
1728,791.3,29.5,946.7,584.0,39,1,50.48397,6.18182,556.0,0.340,159,-6.8824,-6.0426,3.2324,-0.2984,-0.4745,0.2985,-64.5998,41.9637,4.2864,158,4,78,36,1,-93
1729,791.7,29.8,947.0,581.5,39,1,50.48397,6.18181,556.0,0.410,159,-6.6386,-6.2108,2.6783,-0.1130,-0.0625,-0.6689,-64.8918,42.1516,7.7795,165,9,77,42,1,-92
1730,792.2,29.5,946.5,585.4,39,1,50.48397,6.18181,556.0,0.410,159,-6.7605,-4.4228,1.6982,0.4159,0.3502,-0.1170,-67.6694,33.8886,4.7902,173,353,71,48,1,-88
1731,792.6,29.7,946.9,581.9,37,1,50.48397,6.18181,556.0,1.290,240,-6.7853,-5.9288,3.7418,0.3649,0.3673,-0.2981,-66.8927,31.7776,-1.3729,170,336,70,47,1,-96
1733,793.5,29.9,947.2,579.6,38,1,50.48397,6.18180,556.0,1.220,233,-8.5070,-3.5815,0.8531,0.4340,0.1582,-0.0252,-65.2754,23.7148,-6.1225,183,329,80,49,1,-91
1734,794.0,29.8,946.9,581.9,39,1,50.48397,6.18180,556.0,1.220,233,-8.3460,-3.6715,3.4894,0.3005,0.1145,-0.0856,-64.3469,21.4588,-7.6077,202,323,76,56,1,-95
1735,794.4,29.5,946.5,585.5,40,1,50.48397,6.18180,556.0,0.900,237,-6.9025,-5.9253,2.8063,-0.0147,-0.1135,1.1878,-62.7766,30.8521,-8.2021,168,327,80,43,1,-106
1736,794.9,29.8,946.9,581.9,39,1,50.48397,6.18180,556.0,0.900,237,-7.3261,-4.4536,1.3472,0.0242,-0.2026,-0.3510,-64.4198,32.1888,-5.5206,178,332,79,48,1,-94
1737,795.3,29.5,946.5,585.8,39,1,50.48397,6.18180,559.6,0.900,237,-9.3045,-3.0648,0.8765,0.3722,0.0365,-0.4638,-66.7511,27.7479,-1.3472,193,337,84,52,1,-94
1738,795.8,29.7,946.9,582.1,40,1,50.48397,6.18180,559.6,0.420,237,-7.7899,-4.3742,0.2521,0.1870,0.0249,-0.0056,-66.2890,29.5953,-3.9226,197,330,92,51,1,-96
1739,796.2,29.5,946.5,585.5,39,1,50.48397,6.18180,559.6,0.420,237,-9.8287,-3.9192,-0.1576,0.1398,0.0120,0.2006,-66.9513,27.0150,-1.4914,213,335,96,57,1,-94
1740,796.7,29.7,946.9,582.5,39,1,50.48397,6.18179,559.6,0.550,237,-8.5484,-3.8042,0.7005,0.0511,0.0439,0.0237,-66.7145,30.0716,-3.2790,204,330,92,54,1,-93
1741,797.1,29.4,946.5,585.8,39,1,50.48397,6.18179,559.6,0.550,237,-8.4218,-4.2557,0.2826,0.0568,0.0418,0.0244,-66.0566,30.2241,-2.3615,208,332,93,56,1,-95
1742,797.6,29.7,946.9,582.2,40,1,50.48397,6.18179,559.6,0.340,237,-8.3792,-4.2770,0.3636,0.0526,0.0385,0.0218,-66.5241,29.9055,-1.8165,211,333,94,57,1,-100
1743,798.0,29.4,946.5,585.9,39,1,50.48397,6.18179,559.6,0.340,237,-8.4324,-4.2415,0.3753,0.0547,0.0399,0.0247,-66.7783,30.0437,-1.4205,214,334,95,58,1,-95
1744,798.5,29.7,946.8,582.6,39,1,50.48397,6.18179,559.6,0.070,237,-7.8739,-4.3967,0.5537,0.0609,0.0682,-0.0436,-66.4539,29.8095,-1.4762,217,334,95,58,1,-91
1745,798.9,29.7,946.8,582.8,39,1,50.48397,6.18179,559.6,0.070,237,-2.3872,-8.6897,0.6512,0.0964,0.0322,2.3008,-50.4944,55.8244,-1.8965,143,331,93,11,1,-97
1746,799.4,30.1,947.4,577.2,39,1,50.48397,6.18179,559.6,0.140,237,5.6968,-7.7204,0.3119,0.0691,0.0191,1.8205,-14.7552,62.7748,-2.2152,126,329,93,-35,1,-91
1747,799.8,29.2,946.1,588.9,40,1,50.48397,6.18179,559.6,0.140,237,6.6623,-6.2807,0.0490,0.0513,0.0400,0.0310,-7.1206,61.5159,-3.1359,130,329,91,-33,1,-91
1748,800.3,29.3,946.3,587.6,39,1,50.48397,6.18179,559.6,0.140,237,9.0572,-3.9215,0.2333,0.0558,0.0369,0.6539,4.6512,52.6460,-2.8199,269,328,91,-59,1,-92
1749,800.7,29.4,946.3,587.1,39,1,50.48397,6.18178,559.6,0.630,298,8.6904,-3.5827,0.1523,0.0526,0.0411,0.0198,5.1293,52.5444,-2.8165,271,327,92,-58,1,-90
1750,801.1,29.3,946.1,588.7,39,1,50.48397,6.18178,559.6,0.630,298,8.8856,-3.5424,0.2579,0.0529,0.0403,0.0179,6.1012,52.5166,-1.7190,275,325,93,-58,1,-87
1751,801.6,29.2,946.1,588.8,39,1,50.48397,6.18179,559.6,0.050,298,8.9022,-3.4085,0.4622,0.0597,0.0320,0.0297,5.7251,52.7121,-2.6370,272,323,95,-57,1,-87
1752,802.0,28.9,945.6,593.2,40,1,50.48397,6.18179,559.6,0.050,298,8.9034,-3.6585,-0.0296,0.0779,0.0257,0.0347,5.9113,52.2718,-1.9399,274,322,96,-57,1,-91
1753,802.5,29.2,946.1,589.5,39,1,50.48397,6.18178,559.6,1.050,345,8.5035,-3.1205,0.0384,0.1387,0.0135,-0.0189,5.2706,52.5713,-1.4440,277,322,97,-56,1,-90
1754,802.9,28.9,945.6,593.4,39,1,50.48397,6.18178,559.6,1.050,345,8.7803,-3.6194,-0.1388,0.0485,0.0468,0.0279,5.4604,53.1677,-1.8595,274,321,98,-56,1,-87
1755,803.4,29.0,945.7,592.2,39,1,50.48397,6.18179,559.6,0.120,345,8.9306,-3.5554,0.2849,0.0531,0.0376,0.0181,5.1082,53.1500,-1.8173,275,320,99,-55,1,-89
1756,803.8,28.6,945.2,596.8,39,1,50.48397,6.18179,559.6,0.120,345,8.8501,-3.5578,0.2051,0.0518,0.0407,0.0222,5.6045,53.4561,-2.3473,275,319,99,-55,1,-89
1757,804.2,29.1,945.9,590.7,40,1,50.48397,6.18179,559.6,0.120,345,8.8312,-3.5720,0.1934,0.0521,0.0416,0.0233,5.5706,52.7557,-1.8859,275,318,100,-55,1,-89
1758,804.7,28.8,945.5,594.5,39,1,50.48399,6.18178,559.6,0.190,345,8.8182,-3.5341,0.1347,0.0521,0.0392,0.0261,5.3209,52.7728,-2.1530,275,317,100,-55,1,-90
1759,805.1,29.0,945.7,592.3,39,1,50.48399,6.18178,559.6,0.190,345,8.8099,-3.6064,0.1993,0.0514,0.0395,0.0218,5.5221,52.4504,-2.4448,274,317,100,-54,1,-92
1760,805.6,28.7,945.3,596.4,39,1,50.48399,6.18178,559.6,0.650,204,8.8087,-3.5850,0.1758,0.0539,0.0393,0.0218,5.5473,52.6462,-2.4016,275,316,101,-54,1,-92
1761,806.0,29.0,945.7,592.2,39,1,50.48399,6.18178,559.6,0.650,204,8.8170,-3.5601,0.1875,0.0526,0.0395,0.0233,4.8454,53.5310,-2.5587,274,315,101,-54,1,-91
1762,806.5,28.6,945.1,597.5,39,1,50.48399,6.18178,559.6,0.440,204,8.8324,-3.4973,0.1910,0.0547,0.0365,0.0229,5.1792,52.9366,-2.8038,274,314,101,-54,1,-93
1763,806.9,29.0,945.7,593.0,40,1,50.48399,6.18178,559.6,0.440,204,8.8111,-3.5566,0.1793,0.0485,0.0393,0.0255,5.3854,53.2537,-2.9226,274,314,102,-54,1,-92
1764,807.3,28.6,945.2,597.0,39,1,50.48399,6.18178,559.6,0.150,204,8.8217,-3.5507,0.2028,0.0539,0.0397,0.0215,5.5954,53.2449,-2.0215,275,313,102,-54,1,-90
1765,807.8,28.9,945.6,593.3,39,1,50.48399,6.18178,559.6,0.150,204,8.7484,-3.4902,0.2380,0.0572,0.0410,0.0227,6.1065,53.2879,-2.6678,274,312,102,-54,1,-91
1766,808.2,28.6,945.1,598.0,39,1,50.48399,6.18178,559.6,0.150,204,8.7472,-3.5376,0.2263,0.0572,0.0378,0.0244,5.5967,52.9507,-1.6804,275,311,102,-54,1,-90
1767,808.7,29.0,945.7,592.7,39,1,50.48399,6.18178,559.6,0.580,305,8.9200,-3.5459,0.4223,0.0462,0.0439,0.0279,5.4377,53.0722,-2.3901,273,311,102,-53,1,-90
1768,809.1,28.7,945.2,596.9,39,1,50.48399,6.18178,559.6,0.580,305,8.8135,-3.6064,0.2263,0.0554,0.0395,0.0218,5.7620,52.8235,-2.3277,275,310,103,-53,1,-89
1769,809.6,29.0,945.7,592.2,39,1,50.48399,6.18178,559.6,0.300,305,8.8419,-3.5364,0.2157,0.0525,0.0414,0.0250,5.7296,53.3228,-2.3014,274,309,103,-53,1,-95
1770,810.0,28.8,945.3,595.7,39,1,50.48399,6.18178,559.6,0.300,305,8.8277,-3.5613,0.1934,0.0560,0.0413,0.0218,6.2485,53.4316,-2.2253,276,308,103,-53,1,-94
1771,810.4,29.1,945.8,591.3,39,1,50.48399,6.18178,559.6,0.210,305,8.8880,-3.6300,0.2216,0.0565,0.0424,0.0227,5.3640,52.8199,-2.7135,276,308,103,-53,1,-96
1772,810.9,28.8,945.3,595.9,39,1,50.48399,6.18178,559.6,0.210,305,8.8241,-3.5566,0.2192,0.0525,0.0416,0.0215,5.5175,52.9381,-2.5806,273,307,103,-53,1,-92
1773,811.3,29.1,945.8,591.5,40,1,50.48399,6.18178,559.6,0.210,305,8.8194,-3.5554,0.2098,0.0496,0.0414,0.0272,4.8471,52.8700,-1.3745,274,306,103,-53,1,-88
1774,811.8,28.8,945.3,595.9,39,1,50.48399,6.18178,559.6,0.370,305,8.8383,-3.5459,0.2016,0.0531,0.0396,0.0225,5.3889,52.6203,-1.6943,275,305,103,-53,1,-88
1775,812.2,29.1,945.8,591.9,40,1,50.48399,6.18178,559.6,0.370,305,8.8206,-3.5921,0.2380,0.0525,0.0365,0.0218,4.9951,53.0230,-2.4809,277,305,103,-53,1,-88
1776,812.7,28.8,945.4,595.3,39,1,50.48399,6.18178,559.6,0.150,305,8.8490,-3.5507,0.1910,0.0522,0.0378,0.0233,5.3945,53.1426,-2.8924,274,304,103,-53,1,-88
1777,813.1,29.1,945.8,591.8,39,1,50.48399,6.18178,559.6,0.150,305,8.8288,-3.6123,0.2028,0.0533,0.0392,0.0226,5.8807,52.8574,-2.3714,276,303,103,-54,1,-90
1778,813.5,28.8,945.4,595.2,39,1,50.48399,6.18178,559.6,0.190,305,8.8395,-3.5554,0.2110,0.0572,0.0411,0.0243,5.3307,52.9979,-2.4936,273,302,103,-54,1,-92
1779,814.0,29.5,946.3,587.2,39,1,50.48399,6.18178,559.6,0.190,305,8.7578,-3.4938,0.2662,0.0564,0.0367,0.0247,5.2932,52.7990,-2.1238,273,302,103,-54,1,-89
1780,814.4,29.2,945.9,590.4,38,1,50.48399,6.18177,559.6,0.820,238,8.8312,-3.4843,0.2814,0.0565,0.0388,0.0226,5.3088,52.2864,-2.4008,274,301,103,-54,1,-86
1781,814.9,29.2,946.0,589.9,39,1,50.48399,6.18177,559.6,0.820,238,8.7531,-3.6324,0.1828,0.0551,0.0410,0.0237,5.6073,52.6772,-2.4309,273,300,103,-54,1,-89
1782,815.3,29.1,945.8,591.7,39,1,50.48399,6.18177,559.6,0.820,238,8.8123,-3.5578,0.1816,0.0493,0.0395,0.0237,5.9079,53.1100,-2.4908,274,299,102,-54,1,-90
1783,815.7,29.2,945.9,590.7,39,1,50.48399,6.18177,559.6,0.260,238,8.8348,-3.5684,0.1969,0.0508,0.0390,0.0236,5.7810,52.5711,-1.8540,274,298,102,-54,1,-89
1784,816.2,29.1,945.8,591.4,39,1,50.48399,6.18177,559.6,0.260,238,8.8099,-3.5732,0.1981,0.0537,0.0376,0.0251,5.3795,53.2590,-1.4918,275,297,102,-54,1,-89
1785,816.6,29.1,945.8,592.0,38,1,50.48399,6.18177,559.6,0.400,238,8.8312,-3.5601,0.2051,0.0521,0.0388,0.0227,5.5870,53.0624,-1.8286,274,296,102,-54,1,-87
1786,817.1,29.1,945.8,591.8,40,1,50.48399,6.18177,559.6,0.400,238,8.9342,-3.3433,0.1500,0.0513,0.0403,0.0297,5.7324,52.5587,-2.5327,275,295,102,-55,1,-86
1787,817.5,28.8,945.3,596.4,38,1,50.48399,6.18177,559.6,0.350,238,8.7803,-3.8813,1.2099,0.0531,0.0330,-0.1632,5.0496,53.4839,-2.2917,274,295,101,-54,1,-93
1788,818.0,29.1,945.8,591.4,39,1,50.48399,6.18177,559.6,0.350,238,9.0122,-3.3030,-0.1142,0.0044,0.0434,0.2181,5.9333,52.1633,-2.2341,273,295,99,-55,1,-90
1789,818.4,28.8,945.4,595.4,39,1,50.48399,6.18177,559.6,0.940,113,9.0217,-3.3196,0.0173,0.0507,0.0348,0.0367,5.9168,52.1350,-2.2930,276,294,100,-53,1,-90
1790,818.8,29.1,945.8,592.0,39,1,50.48399,6.18177,559.6,0.940,113,8.8963,-3.4879,0.2849,0.0546,0.0393,0.0248,6.2829,51.8907,-2.6434,275,293,100,-54,1,-86
1791,819.3,28.8,945.3,596.4,38,1,50.48399,6.18177,559.6,0.940,113,8.8987,-3.4736,0.2157,0.0518,0.0407,0.0222,6.2198,52.6094,-2.3089,274,292,100,-55,1,-88
1792,819.7,29.1,945.8,591.6,39,1,50.48399,6.18177,559.6,0.290,113,9.1720,-3.8185,0.0443,0.0533,0.0424,0.0276,6.4558,52.4298,-2.9259,276,291,100,-55,1,-90
1793,820.2,28.8,945.2,596.7,38,1,50.48399,6.18177,559.6,0.290,113,8.9353,-3.2758,0.2345,0.0555,0.0381,0.0213,6.0256,52.0614,-3.0737,273,289,100,-56,1,-92
1794,820.6,29.1,945.7,592.7,39,1,50.48400,6.18177,559.6,0.520,113,8.9294,-3.2284,0.3460,0.0659,0.0317,0.0208,6.4947,52.5245,-2.1297,275,288,100,-56,1,-94
1795,821.1,28.7,945.1,597.5,39,1,50.48400,6.18177,559.6,0.520,113,8.8229,-3.8374,0.3249,0.0164,0.0524,0.0280,6.0754,52.4094,-2.6625,274,287,99,-56,1,-95
1796,821.5,29.1,945.7,592.9,39,1,50.48400,6.18177,559.6,0.450,113,8.9637,-3.4227,0.1840,0.0489,0.0444,0.0244,5.8588,51.9118,-2.7050,274,285,99,-57,1,-92
1797,821.9,28.7,945.1,597.7,39,1,50.48400,6.18177,559.6,0.450,113,9.0075,-3.4725,0.4399,0.0546,0.0379,0.0283,5.8032,52.5063,-2.4877,273,284,98,-57,1,-91
1798,822.4,29.0,945.6,593.3,38,1,50.48400,6.18177,559.6,0.280,113,8.8975,-3.3599,0.2662,0.0550,0.0396,0.0195,5.9152,52.1219,-2.4552,274,283,98,-57,1,-90
1799,822.8,28.7,945.1,598.2,39,1,50.48400,6.18177,559.6,0.280,113,8.9661,-3.2473,0.3096,0.0524,0.0416,0.0240,5.4969,52.2693,-2.6356,273,282,98,-57,1,-88
1800,823.3,29.0,945.6,593.8,39,1,50.48400,6.18177,559.6,0.280,113,9.0193,-3.3303,0.3929,0.0464,0.0442,0.0216,5.7991,51.8511,-2.3510,272,280,97,-58,1,-86
1801,823.7,28.7,945.1,598.0,39,1,50.48400,6.18177,559.6,0.170,113,8.9365,-3.4025,0.2849,0.0517,0.0388,0.0208,5.7312,52.3257,-3.1656,274,279,97,-58,1,-87
1802,824.2,29.0,945.5,594.0,39,1,50.48400,6.18177,559.6,0.170,113,8.8087,-4.1194,0.2169,0.0569,0.0347,0.0160,5.6587,52.2624,-2.4723,274,277,97,-59,1,-88
1803,824.6,28.7,945.1,598.3,39,1,50.48399,6.18178,559.6,0.220,113,9.6595,-3.5969,0.4152,0.0524,0.0420,0.0173,5.6060,52.1220,-2.7078,275,276,96,-59,1,-87
1804,825.0,29.0,945.6,593.3,39,1,50.48399,6.18178,559.6,0.220,113,9.0300,-3.2449,0.5432,0.0560,0.0367,0.0265,5.7990,52.1588,-2.6036,274,274,96,-59,1,-87
1805,825.5,28.7,945.1,598.0,39,1,50.48400,6.18177,559.6,0.510,113,9.3021,-2.1299,0.2345,0.0576,0.0388,0.0339,6.4101,52.3118,-2.1732,277,272,96,-60,1,-88
1806,825.9,29.1,945.7,592.8,39,1,50.48400,6.18177,559.6,0.510,113,8.8892,-3.3575,0.2204,0.0486,0.0409,0.0204,6.2876,52.1936,-2.0404,276,271,95,-60,1,-88
1807,826.4,28.7,945.1,597.6,39,1,50.48400,6.18177,559.6,0.300,113,8.6028,-3.3860,0.1323,0.0497,0.0421,0.0230,5.7809,51.9853,-1.6586,276,269,94,-60,1,-90
1808,826.8,29.0,945.6,593.6,39,1,50.48400,6.18177,559.6,0.300,113,9.2631,-3.2497,0.4810,0.0480,0.0452,0.0227,5.0169,52.0505,-2.6076,277,267,94,-60,1,-88
1809,827.3,28.6,945.0,598.6,39,1,50.48400,6.18177,559.6,0.300,113,9.0288,-3.3860,0.4434,0.0557,0.0395,0.0247,5.9045,51.8682,-2.0112,279,265,93,-61,1,-87
1810,827.7,29.0,945.6,593.7,41,1,50.48400,6.18177,559.6,0.230,113,8.5768,-3.1821,0.1476,0.0520,0.0424,0.0206,6.3958,52.0618,-2.3930,279,262,93,-61,1,-87
1811,828.1,28.7,945.1,598.2,39,1,50.48400,6.18177,559.6,0.230,113,8.9129,-3.3836,0.2591,0.0503,0.0428,0.0248,6.1413,52.2738,-2.7056,276,259,93,-61,1,-86
1812,828.6,29.0,945.6,593.8,39,1,50.48400,6.18177,559.6,0.400,113,8.6892,-3.5862,-0.0801,0.0500,0.0439,0.0215,6.1456,51.7570,-2.3778,276,257,92,-62,1,-87
1813,829.0,28.7,945.1,597.8,39,1,50.48400,6.18177,559.6,0.400,113,8.7780,-3.4073,0.3272,0.0593,0.0417,0.0236,6.1069,51.8523,-2.3344,278,255,92,-62,1,-89
1814,829.5,29.3,945.9,590.5,38,1,50.48400,6.18177,559.6,0.140,113,7.8858,-2.7662,0.6206,0.0539,0.0435,0.0230,5.9827,52.4677,-1.5129,277,252,91,-63,1,-90
1815,829.9,29.1,945.6,593.1,39,1,50.48400,6.18177,559.6,0.140,113,9.0608,-3.4381,0.2650,0.0553,0.0435,0.0232,5.6713,52.1478,-1.8078,280,250,90,-63,1,-89
1816,830.4,29.2,945.8,591.7,38,1,50.48400,6.18177,559.6,0.040,113,8.8052,-3.4535,0.2098,0.0499,0.0404,0.0212,6.0576,51.9868,-1.9520,277,247,90,-64,1,-89
1817,830.8,29.1,945.6,593.2,40,1,50.48400,6.18177,559.6,0.040,113,10.6830,-4.0625,0.7545,0.0520,0.0497,0.0219,6.3503,51.7682,-2.5537,276,245,89,-65,1,-90
1818,831.2,29.1,945.8,592.1,39,1,50.48400,6.18177,559.6,0.040,113,9.0087,-3.3338,0.2767,0.0518,0.0403,0.0229,5.9129,51.8166,-2.6303,272,242,88,-65,1,-90
1819,831.7,29.0,945.6,593.7,39,1,50.48400,6.18177,559.6,0.170,113,8.8632,-3.4156,0.2486,0.0548,0.0431,0.0232,6.2223,52.0504,-1.9072,279,238,88,-66,1,-89
1820,832.1,29.1,945.6,593.4,40,1,50.48400,6.18177,559.6,0.170,113,8.9472,-3.4049,0.1969,0.0590,0.0409,0.0245,6.4776,51.9257,-2.2294,275,235,87,-66,1,-88
1821,832.6,29.1,945.6,593.1,39,1,50.48400,6.18176,559.6,0.870,258,8.9448,-3.3658,0.2838,0.0517,0.0423,0.0251,6.3635,51.9753,-2.1419,283,231,87,-67,1,-86
1822,833.0,28.7,945.1,598.2,39,1,50.48400,6.18176,559.6,0.870,258,8.9306,-3.3836,0.2650,0.0520,0.0425,0.0265,6.1779,51.8584,-2.7765,277,228,87,-67,1,-87
1823,833.5,29.2,945.8,591.6,39,1,50.48401,6.18175,559.6,1.140,270,8.9034,-3.3670,0.2697,0.0518,0.0435,0.0262,6.2163,52.1879,-1.6573,272,224,87,-68,1,-86
1824,833.9,28.8,945.2,596.6,40,1,50.48401,6.18175,559.6,1.140,270,8.8643,-3.4262,0.2415,0.0558,0.0374,0.0243,5.4843,52.2518,-2.1340,272,220,87,-68,1,-87
1825,834.3,29.2,945.7,592.2,39,1,50.48400,6.18176,559.6,0.540,270,8.9661,-3.3255,0.2849,0.0536,0.0396,0.0273,6.0310,52.0853,-2.3510,274,216,87,-69,1,-86
1826,834.8,28.8,945.2,596.8,39,1,50.48400,6.18176,559.6,0.540,270,8.9010,-3.4108,0.2709,0.0554,0.0399,0.0206,6.0266,51.9869,-2.2324,274,212,87,-69,1,-88
1827,835.2,29.2,945.8,591.7,39,1,50.48400,6.18176,559.6,0.540,270,8.9342,-3.3220,0.2392,0.0568,0.0379,0.0206,5.9008,52.0621,-1.8649,270,209,87,-69,1,-94
1828,835.7,28.9,945.3,596.2,39,1,50.48400,6.18175,559.6,0.480,270,8.8916,-3.4014,0.3295,0.0508,0.0418,0.0259,5.5145,51.7253,-2.2929,269,205,87,-70,1,-89
1829,836.1,29.2,945.8,591.4,39,1,50.48400,6.18175,559.6,0.480,270,8.9294,-3.3907,0.2932,0.0539,0.0404,0.0222,6.3658,52.2512,-1.7010,268,201,88,-70,1,-87
1830,836.6,28.8,945.3,596.4,39,1,50.48400,6.18175,559.6,0.480,270,8.9117,-3.3705,0.2568,0.0524,0.0372,0.0220,6.1326,52.0035,-1.7894,276,198,88,-70,1,-87
1831,837.0,29.1,945.7,592.4,38,1,50.48400,6.18175,559.6,0.480,270,8.9365,-3.3800,0.2450,0.0564,0.0411,0.0219,5.6324,51.4379,-2.1281,273,195,89,-70,1,-88
1832,837.4,28.8,945.1,597.5,39,1,50.48400,6.18175,559.6,0.440,270,8.9306,-3.3990,0.2532,0.0536,0.0393,0.0244,6.2143,52.2632,-2.6608,275,193,89,-70,1,-88
1833,837.9,29.1,945.7,592.6,38,1,50.48400,6.18175,559.6,0.440,270,8.9318,-3.3705,0.2861,0.0528,0.0378,0.0230,6.6141,52.0454,-2.4949,270,191,90,-70,1,-89
1834,838.3,28.8,945.2,597.2,39,1,50.48400,6.18175,559.6,0.490,270,8.8998,-3.3623,0.2579,0.0518,0.0368,0.0215,6.0846,51.9906,-2.3649,273,188,91,-70,1,-91
